Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2025-01-02 14:30:00+00:00,5902.5400390625,5935.08984375,5886.7099609375,5903.259765625,0
2025-01-02 15:30:00+00:00,5898.77001953125,5910.56005859375,5877.4501953125,5902.2001953125,236266219
2025-01-02 16:30:00+00:00,5868.509765625,5911.2998046875,5867.35009765625,5898.759765625,203120574
2025-01-02 17:30:00+00:00,5846.5,5868.56005859375,5834.27978515625,5868.56005859375,210691744
2025-01-02 18:30:00+00:00,5856.2099609375,5857.89013671875,5829.52978515625,5846.580078125,187851000
2025-01-02 19:30:00+00:00,5867.64990234375,5870.490234375,5844.31005859375,5856.22998046875,201229000
2025-01-02 20:30:00+00:00,5868.83984375,5876.009765625,5859.18017578125,5867.58984375,307697000
2025-01-03 14:30:00+00:00,5905.6298828125,5918.02978515625,5888.66015625,5891.06982421875,0
2025-01-03 15:30:00+00:00,5919.77001953125,5921.06982421875,5899.52001953125,5905.419921875,241107525
2025-01-03 16:30:00+00:00,5925.08984375,5932.97998046875,5919.3701171875,5919.7900390625,190589200
2025-01-03 17:30:00+00:00,5937.7998046875,5937.85009765625,5923.490234375,5925.06982421875,159853264
2025-01-03 18:30:00+00:00,5944.14013671875,5945.3798828125,5934.7900390625,5937.89013671875,184789000
2025-01-03 19:30:00+00:00,5943.14990234375,5949.33984375,5937.83984375,5944.10009765625,194743000
2025-01-03 20:30:00+00:00,5941.8798828125,5944.919921875,5934.2900390625,5943.169921875,317594000
2025-01-06 14:30:00+00:00,6012.3798828125,6013.58984375,5982.81005859375,5982.81005859375,0
2025-01-06 15:30:00+00:00,6018.77001953125,6018.97021484375,6004.72998046875,6012.66015625,319938304
2025-01-06 16:30:00+00:00,6009.6298828125,6021.0400390625,6007.77978515625,6018.81982421875,252875737
2025-01-06 17:30:00+00:00,5997.1298828125,6011.2900390625,5990.39013671875,6009.47998046875,209377000
2025-01-06 18:30:00+00:00,5977.080078125,5997.6201171875,5972.52001953125,5997.18994140625,220163000
2025-01-06 19:30:00+00:00,5973.990234375,5978.3798828125,5964.14990234375,5977.10986328125,239128000
2025-01-06 20:30:00+00:00,5976.5,5977.6298828125,5960.009765625,5973.97021484375,362429000
2025-01-07 14:30:00+00:00,5959.35009765625,6000.68017578125,5942.7998046875,5993.259765625,0
2025-01-07 15:30:00+00:00,5954.259765625,5959.85009765625,5925.509765625,5958.919921875,366005256
2025-01-07 16:30:00+00:00,5929.2001953125,5954.93017578125,5925.89990234375,5954.2099609375,232305719
2025-01-07 17:30:00+00:00,5945.75,5947.25,5919.4599609375,5929.33984375,182642000
2025-01-07 18:30:00+00:00,5933.60986328125,5945.7099609375,5928.990234375,5945.7099609375,188730000
2025-01-07 19:30:00+00:00,5901.39990234375,5933.52001953125,5900.25,5933.39013671875,252910000
2025-01-07 20:30:00+00:00,5909.5400390625,5911.25,5890.68017578125,5901.2900390625,374879000
2025-01-08 14:30:00+00:00,5887.75,5910.66015625,5882.64013671875,5910.66015625,0
2025-01-08 15:30:00+00:00,5903.7001953125,5909.759765625,5887.02001953125,5887.81982421875,268736878
2025-01-08 16:30:00+00:00,5878.490234375,5922.02978515625,5877.22998046875,5903.7001953125,233108256
2025-01-08 17:30:00+00:00,5914.27001953125,5917.89013671875,5874.77978515625,5878.56982421875,223123000
2025-01-08 18:30:00+00:00,5925.31982421875,5927.89013671875,5893.2001953125,5914.18017578125,215711000
2025-01-08 19:30:00+00:00,5913.490234375,5925.3701171875,5901.990234375,5925.3701171875,221872000
2025-01-08 20:30:00+00:00,5916.5498046875,5921.10009765625,5905.169921875,5913.56982421875,338831000
2025-01-10 14:30:00+00:00,5840.83984375,5890.35009765625,5813.6201171875,5890.35009765625,0
2025-01-10 15:30:00+00:00,5819.64013671875,5854.31005859375,5817.77001953125,5840.72998046875,379296842
2025-01-10 16:30:00+00:00,5821.81005859375,5829.58984375,5807.77978515625,5819.58984375,276243000
2025-01-10 17:30:00+00:00,5853.759765625,5858.89990234375,5820.919921875,5821.91015625,245459000
2025-01-10 18:30:00+00:00,5847.9501953125,5866.5400390625,5838.16015625,5853.7998046875,234593000
2025-01-10 19:30:00+00:00,5824.93994140625,5848.1201171875,5822.080078125,5847.990234375,283388000
2025-01-10 20:30:00+00:00,5826.5,5831.97021484375,5818.7998046875,5825.06982421875,410075000
2025-01-13 14:30:00+00:00,5780.97998046875,5806.18994140625,5773.31005859375,5782.02001953125,0
2025-01-13 15:30:00+00:00,5791.4599609375,5811.990234375,5781.10009765625,5781.10009765625,336550884
2025-01-13 16:30:00+00:00,5803.490234375,5806.22021484375,5778.10009765625,5791.47998046875,252009103
2025-01-13 17:30:00+00:00,5818.02001953125,5818.02001953125,5797.580078125,5803.5498046875,194782000
2025-01-13 18:30:00+00:00,5824.16015625,5824.64990234375,5811.41015625,5817.93994140625,219738000
2025-01-13 19:30:00+00:00,5822.10986328125,5830.759765625,5817.509765625,5824.31005859375,253839000
2025-01-13 20:30:00+00:00,5836.10986328125,5838.60986328125,5820.22998046875,5822.0400390625,375843000
2025-01-14 14:30:00+00:00,5852.490234375,5871.919921875,5841.830078125,5859.27001953125,0
2025-01-14 15:30:00+00:00,5831.25,5857.169921875,5823.7099609375,5852.64013671875,288682089
2025-01-14 16:30:00+00:00,5818.39013671875,5834.72021484375,5806.97998046875,5830.490234375,204346934
