Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2024-03-01 14:30:00+00:00,5129.75,5130.27978515625,5094.16015625,5098.509765625,743446724
2024-03-01 18:30:00+00:00,5137.0400390625,5140.330078125,5128.240234375,5129.7099609375,840162000
2024-03-04 14:30:00+00:00,5133.91015625,5139.759765625,5127.18017578125,5129.56005859375,885331677
2024-03-04 18:30:00+00:00,5131.0400390625,5149.669921875,5129.6201171875,5133.93994140625,947651000
2024-03-05 14:30:00+00:00,5084.66015625,5114.5400390625,5077.81982421875,5110.52001953125,796649855
2024-03-05 18:30:00+00:00,5078.85986328125,5088.18017578125,5056.81982421875,5084.66015625,909330000
2024-03-06 14:30:00+00:00,5125.77978515625,5127.97021484375,5092.22021484375,5108.02978515625,778092309
2024-03-06 18:30:00+00:00,5105.72998046875,5126.18017578125,5093.1298828125,5125.81005859375,885859000
2024-03-07 14:30:00+00:00,5156.89013671875,5156.89990234375,5128.2099609375,5132.3798828125,714569025
2024-03-07 18:30:00+00:00,5158.27978515625,5165.6201171875,5148.27978515625,5156.93017578125,803239000
2024-03-08 14:30:00+00:00,5129.56005859375,5189.259765625,5127.64990234375,5164.4599609375,797140063
2024-03-08 18:30:00+00:00,5124.3701171875,5150.52978515625,5117.5,5129.419921875,795172000
2024-03-11 13:30:00+00:00,5118.64990234375,5119.22998046875,5091.14013671875,5111.9599609375,654693613
2024-03-11 17:30:00+00:00,5118.4599609375,5124.66015625,5109.509765625,5118.60009765625,773452000
2024-03-12 13:30:00+00:00,5155.6201171875,5171.64013671875,5114.47998046875,5134.2998046875,717524294
2024-03-12 17:30:00+00:00,5174.93994140625,5179.8701171875,5155.47021484375,5155.72021484375,739743000
2024-03-13 13:30:00+00:00,5177.81005859375,5178.080078125,5162.85009765625,5173.490234375,675685055
2024-03-13 17:30:00+00:00,5165.60986328125,5179.14013671875,5151.8798828125,5177.8701171875,801172000
2024-03-14 13:30:00+00:00,5136.759765625,5176.85009765625,5135.740234375,5175.14013671875,716257736
2024-03-14 17:30:00+00:00,5151.43017578125,5156.52978515625,5123.2998046875,5136.72998046875,915177000
2024-03-15 13:30:00+00:00,5113.330078125,5136.85986328125,5104.35009765625,5123.31005859375,1440629000
2024-03-15 17:30:00+00:00,5117.419921875,5125.47021484375,5111.06982421875,5113.33984375,981445000
2024-03-18 13:30:00+00:00,5162.41015625,5175.60009765625,5154.77001953125,5154.77001953125,638954739
2024-03-18 17:30:00+00:00,5149.419921875,5164.43017578125,5145.47021484375,5162.3798828125,714045000
2024-03-19 13:30:00+00:00,5169.5400390625,5174.93017578125,5131.58984375,5139.08984375,580372795
2024-03-19 17:30:00+00:00,5178.009765625,5180.31005859375,5163.14013671875,5169.47998046875,693203852
2024-03-20 13:30:00+00:00,5174.60986328125,5184.8798828125,5172.580078125,5181.68994140625,563457015
2024-03-20 17:30:00+00:00,5223.2900390625,5226.18994140625,5171.5498046875,5174.60009765625,975564455
2024-03-21 13:30:00+00:00,5254.3798828125,5261.10009765625,5247.81982421875,5253.43017578125,737344815
2024-03-21 17:30:00+00:00,5241.02001953125,5255.72998046875,5240.66015625,5254.419921875,795727000
2024-03-22 13:30:00+00:00,5240.52978515625,5244.56005859375,5229.8701171875,5242.47998046875,574505102
2024-03-22 17:30:00+00:00,5234.27001953125,5246.08984375,5231.7001953125,5240.56005859375,642438858
2024-03-25 13:30:00+00:00,5225.31005859375,5228.9501953125,5216.08984375,5219.52001953125,590869734
2024-03-25 17:30:00+00:00,5219.06005859375,5229.08984375,5216.31982421875,5225.27001953125,651188564
2024-03-26 13:30:00+00:00,5228.5,5235.16015625,5226.91015625,5228.85009765625,629149855
2024-03-26 17:30:00+00:00,5204.18017578125,5230.3798828125,5203.419921875,5228.4501953125,770023000
2024-03-27 13:30:00+00:00,5222.35009765625,5235.89013671875,5213.919921875,5226.31005859375,646816238
2024-03-27 17:30:00+00:00,5249.1298828125,5249.18994140625,5217.81005859375,5222.2998046875,771510000
2024-03-28 13:30:00+00:00,5250.10009765625,5256.0498046875,5245.81982421875,5248.02978515625,609729194
2024-03-28 17:30:00+00:00,5255.60009765625,5264.85009765625,5248.39013671875,5250.10986328125,756839817
2024-04-01 13:30:00+00:00,5235.0400390625,5263.9501953125,5229.2001953125,5257.97021484375,584617408
2024-04-01 17:30:00+00:00,5243.41015625,5247.240234375,5233.25,5235.08984375,660945843
2024-04-02 13:30:00+00:00,5195.2900390625,5204.2900390625,5184.0498046875,5204.2900390625,1092410000
2024-04-02 17:30:00+00:00,5205.8701171875,5208.33984375,5192.419921875,5195.27978515625,741919000
2024-04-03 13:30:00+00:00,5224.81982421875,5228.75,5194.3701171875,5194.3701171875,624098213
2024-04-03 17:30:00+00:00,5213.18017578125,5226.580078125,5198.0400390625,5224.7998046875,831449000
2024-04-04 13:30:00+00:00,5249.72998046875,5256.58984375,5242.10009765625,5244.0498046875,636797339
2024-04-04 17:30:00+00:00,5147.080078125,5249.89990234375,5146.06005859375,5249.75,1044799000
2024-04-05 13:30:00+00:00,5210.56005859375,5222.18017578125,5157.2099609375,5158.9501953125,707288160
2024-04-05 17:30:00+00:00,5204.7998046875,5213.68017578125,5188.8798828125,5210.580078125,703579000
2024-04-08 13:30:00+00:00,5210.5400390625,5219.56982421875,5197.35009765625,5211.3701171875,601160870
2024-04-08 17:30:00+00:00,5203.6201171875,5214.64013671875,5200.580078125,5210.5,639551256
